temperature,humidity,rainfall,soil_type,label
25.849115180497364,73.64236564967224,88.25665917946044,alluvial,maize
25.354580957192848,91.89360875791863,207.132314321685,alluvial,coconut
20.213619555460575,58.21362746519112,69.32835120256529,red,maize
30.07805063958779,63.35417328932817,60.271860615685945,black,blackgram
26.75634940110898,90.93951794399209,112.4959079743745,red,orange
20.19081785136218,20.875091265778387,62.307785922579214,red,kidneybeans
25.696406257105792,84.9298271045809,49.43805021129046,alluvial,watermelon
26.897306902967323,95.06549999908547,186.2830237214603,sandy,coconut
22.170225543765056,60.45314574272418,36.05530515719205,clay,lentil
21.388170301902445,71.21106661563665,109.36380646574722,alluvial,maize
23.3607486654706,64.43152377100317,80.59204570736343,black,maize
28.144525724618074,91.17938674874233,195.49411045673216,alluvial,coconut
16.960750302890446,81.11652188309708,74.30672255562398,sandy,grapes
17.07356270618987,19.485792839362993,68.53253248670424,sandy,chickpea
33.093608594560585,92.75914366767084,172.67271716707862,black,papaya
20.684839124557012,82.45807937558416,217.87774166244526,clay,rice
24.28341210217725,80.27070938513458,61.528111350295646,black,cotton
25.40357028242178,59.977020474885485,133.2822444467329,red,coffee
23.00111057137606,94.55788443631526,108.64050422251974,red,apple
23.015371118829897,23.7574598659262,103.90686395337262,alluvial,kidneybeans
23.164884718412967,67.03775964940766,173.1421132438261,red,coffee
29.259788743815793,67.36866206535646,54.67134413027326,alluvial,lentil
27.597811009400402,88.77470046654481,53.72935561743759,sandy,mungbean
25.944563873459245,83.28806446150172,225.46468826683773,clay,rice
23.296987437322183,72.07549417269482,190.64642026969685,clay,jute
33.796096773328486,53.95914032708842,102.64262967655235,alluvial,pigeonpeas
29.207198799781224,96.17694586188591,194.44231696298166,sandy,coconut
24.467380897650727,86.3920182938996,44.7136506915177,alluvial,watermelon
29.619551484923008,90.57650545169524,62.4681648466709,black,papaya
24.186816770625487,58.90534034875442,50.63353539968508,sandy,mothbeans
24.77290232068067,94.94608341710293,103.33659409900525,red,orange
14.800406274198721,94.19999111621972,114.49825493248879,alluvial,orange
27.69197489643479,84.92135639478583,115.72591823255772,clay,banana
28.726073713454173,77.32224690901343,102.1597608194086,alluvial,banana
22.846043521885722,92.05973274306132,123.36026986428037,alluvial,apple
24.12581495203605,81.87346791326789,40.64941543383497,alluvial,watermelon
20.21558948816843,63.078968587772344,43.599152395596434,clay,lentil
24.555236959549347,18.10939549605817,77.62001871151915,alluvial,kidneybeans
20.148173539296902,20.155400216398593,113.36557662914348,alluvial,kidneybeans
26.64689033517109,95.87795405066372,214.7296745535494,alluvial,coconut
29.42132106095854,92.61643124650125,21.167479027687957,sandy,muskmelon
18.871143085766455,93.06342172337304,111.70750845581912,red,orange
21.81059640309106,67.63298311514068,53.943229258004955,alluvial,lentil
20.996027432882762,62.3692261186621,35.013067815225995,alluvial,lentil
24.230620349425347,70.84668985036606,181.6767646808085,alluvial,jute
29.028078864157642,87.0662986987871,50.64017800990766,sandy,mungbean
27.292592810935076,80.64590638933464,109.89081611169442,alluvial,banana
23.79564689037116,80.37169321604028,68.14142089927219,black,cotton
24.265774740346508,79.71756309390874,79.83277890594157,black,cotton
27.92762579684695,60.37723695044632,43.383657518042426,clay,lentil
29.42178494797875,92.2981637717823,22.23602548323671,alluvial,muskmelon
26.464858968868338,50.10051006730624,151.36499381425125,alluvial,coffee
18.855339330198692,88.82139474832569,108.32097704923531,alluvial,pomegranate
39.01508005057187,82.5327146995831,72.21054660897872,alluvial,grapes
27.3387911547879,99.68072502909678,205.2986193039185,sandy,coconut
22.18442184863477,93.23023472048298,103.76527382671298,red,apple
23.288833658826093,20.585325141970834,82.3842845328867,red,kidneybeans
20.801598007419393,43.12771014437246,137.7421302791263,sandy,pigeonpeas
25.604790848381384,87.12570256093525,155.61914874643549,clay,jute
28.458278259332708,84.656389752668,101.80666008318947,clay,banana
28.059337690819962,90.38996933204704,102.1226003861804,red,orange
25.904611664724264,64.79062688356309,37.065300177500966,alluvial,lentil
30.628371891535476,92.4262780207362,110.86811704396528,red,orange
17.33712081910433,21.240071487627063,139.20711788053126,red,kidneybeans
23.72737476924812,75.5393258284087,80.66186041557049,clay,cotton
32.81959977157959,66.01397593916673,72.04503107936756,black,blackgram
43.696006798359576,92.77029191730105,235.47490147691957,black,papaya
24.67442498081257,84.02260413683543,41.024485928086264,sandy,watermelon
20.083687378576208,19.068699368701324,87.83071972828996,alluvial,chickpea
29.153193771807327,41.2046503098324,46.202270965544024,sandy,mothbeans
25.167844057866862,76.27181189216887,75.9423689657651,black,cotton
25.995428888318255,83.29346815809473,193.03475416651438,alluvial,rice
17.18786386710022,14.997700212536476,87.14100849279112,alluvial,chickpea
23.527663504395544,91.81090801397076,116.51174303411078,red,apple
32.032963185916124,50.1474219375678,86.99159427080058,alluvial,mango
30.0096325686851,80.51339970645878,71.50187166445653,alluvial,grapes
26.34398807515099,76.98644576897406,97.40571082787199,clay,banana
22.3986556883071,77.72467184033096,93.27141200740637,clay,cotton
32.98293197209187,62.61003134432917,64.49075060558022,alluvial,blackgram
31.222083245207244,61.73045401753018,124.84378447742793,alluvial,pigeonpeas
27.691920934482166,94.54482732955357,150.928776153012,sandy,coconut
26.205667243634508,88.8685621453057,154.92473208397016,clay,jute
26.88433440173594,83.75904924999895,117.15896997031547,clay,banana
22.91221383678355,92.78354628276426,118.45738776195769,red,apple
29.396397780785033,82.25371600234857,93.37771399587584,clay,banana
29.74541646121469,94.27257717955375,26.83175563239818,sandy,muskmelon
28.716851443626005,92.20926854045533,23.467187612359112,sandy,muskmelon
10.070788469996213,82.80626106241176,65.09827552569787,sandy,grapes
22.289493772539007,91.43628847438534,118.41986421775492,alluvial,apple
19.257951389636606,70.9053462371978,70.08136600238723,alluvial,maize
19.152412550619953,58.03805387024589,66.94135863247051,alluvial,maize
22.277797887114875,83.73245702559012,231.97063192377718,clay,rice
27.62570425884815,92.02993559191196,175.18690446522777,sandy,coconut
25.67215780159056,81.54786034846111,46.023511739947175,sandy,watermelon
21.817176041721474,69.72888471249446,106.71835073845074,red,maize
27.665338475800638,93.90235569190078,22.011752322888796,alluvial,muskmelon
27.294931955160585,69.83188471328333,139.99337535339993,red,coffee
22.70477762465699,81.06216642220767,73.47687652306982,clay,cotton
28.233105668287777,98.30032683628075,134.92736535827714,alluvial,coconut
19.50872510821756,59.259859613614495,110.61531385073404,alluvial,pigeonpeas
24.871209648149357,71.41743401309748,179.90912227710012,clay,jute
38.90685006518516,93.65852636361576,188.92794779682498,alluvial,papaya
29.334705214152564,97.4674330779816,215.77655483724422,alluvial,coconut
32.242185314291625,92.20217285328023,118.02355246434712,red,orange
36.43687163195358,83.89775724255391,74.75601919156652,alluvial,grapes
18.0490561771993,17.57046758420153,66.5427744045275,sandy,chickpea
22.69128020582581,78.44505893394063,62.46172136539347,clay,cotton
27.98025057880475,84.95734452051323,103.05786838969661,clay,banana
27.112228950154396,93.98087178236231,132.64469025976675,sandy,coconut
29.377443251979482,78.0246631746147,115.76094363733722,clay,banana
27.22681512185025,83.65680748261371,41.40915043216238,sandy,mungbean
22.644400093025688,84.96012783382248,67.19998466442748,clay,cotton
29.57623490558874,93.16891642373643,22.532011633699767,sandy,muskmelon
37.056315366018715,94.15786962955227,71.56523072163344,black,papaya
25.76471593237713,90.68990008710459,229.58023677799184,alluvial,coconut
23.237156529393985,89.99958991964789,110.95373784294357,red,pomegranate
22.935647664794775,62.16478426662134,48.44767686583407,alluvial,lentil
26.516927718145666,82.8189091299689,112.97575931654225,clay,banana
25.3014487686676,88.66821485688489,57.87946114925009,sandy,watermelon
26.695179442171547,61.00433699961523,47.16639000015543,alluvial,lentil
26.239662249029035,99.27791479375315,223.2133915398283,alluvial,coconut
31.950787111197585,62.00786905372318,58.05326811717481,sandy,mothbeans
25.735816255474727,77.97977235495844,92.69278501680472,alluvial,banana
16.596471623469835,80.26913845168606,67.67997266884377,alluvial,grapes
25.973969013219634,98.16033502302068,210.25607481516278,sandy,coconut
22.310504963792283,67.41197003950637,51.413923215335586,alluvial,lentil
21.67860753988287,55.5077271132069,67.80762986830952,alluvial,maize
19.858717591863257,19.540659406323048,85.63856117657306,alluvial,kidneybeans
25.72055540140851,82.77600405799731,222.37204626848052,alluvial,rice
32.92738074352441,34.733447636935495,135.0895378665917,sandy,pigeonpeas
22.374759944295143,91.31208040848107,106.04411268699204,alluvial,apple
20.189704086427714,17.950711007950552,90.51745187282725,sandy,chickpea
32.4835585366574,63.51368480999774,69.15820132523137,alluvial,blackgram
20.672112949477018,62.764947753191436,45.929170834562484,alluvial,lentil
18.40901742307312,60.6192637918446,107.52057420382793,alluvial,maize
26.118918164752323,91.69830310240721,114.15895653402379,alluvial,orange
27.183885846616597,95.20180736566759,159.49311358038642,sandy,coconut
28.788775725698105,93.5486854240051,20.073578296254144,sandy,muskmelon
29.627200561480265,52.486087085818326,94.65202471323042,alluvial,mango
28.59359056631101,76.1060359887316,91.0677069241943,alluvial,banana
24.5762528450538,19.051817654145957,122.10044017385991,red,kidneybeans
11.611270138007512,83.10350901787878,73.07957328109019,alluvial,grapes
26.72045808924721,80.20543837304858,103.2199465027288,clay,banana
29.135168417238148,89.81143731791822,49.66895470961049,alluvial,mungbean
30.000724600447818,92.24561706965126,159.8395615859657,alluvial,papaya
23.611560124200196,84.07243167277079,89.61252123375806,black,cotton
25.014664551638326,77.20066254784692,75.54124592024168,black,cotton
32.916077567347905,93.52748325967312,113.43558540509731,red,orange
26.099433608727825,72.59412515980054,172.68768801251767,clay,jute
20.45743299935855,16.83925944014934,94.04580283744166,alluvial,chickpea
27.66255834888903,80.38929963325667,36.86445163899423,sandy,mungbean
26.580266891744856,77.85901529982706,198.08812391727344,clay,jute
25.023877261363857,85.27007624581533,51.231890154243885,alluvial,watermelon
18.56979165137026,88.14918444588896,101.44967251431629,red,pomegranate
29.17584307201942,49.23891559544495,160.655807849575,sandy,pigeonpeas
25.706569597134404,88.5615362199466,41.98475329839362,sandy,watermelon
30.65080733502514,46.6916189384242,104.54913126367686,alluvial,mango
18.690877070371208,93.83273601426224,106.22238483282028,alluvial,pomegranate
20.712400867477278,69.95218760352502,85.13601950462396,red,maize
32.1912712767443,46.192104428405734,85.72922101651237,alluvial,mango
29.76011449232716,91.35341802150866,23.70491437059514,sandy,muskmelon
24.984301914002124,73.38207800841303,156.30678931478826,alluvial,jute
29.58431424131438,65.80004861039295,68.61431362635317,alluvial,blackgram
21.49628669606809,93.12473821044172,104.90411536505013,alluvial,pomegranate
33.040087937048476,80.20662942845857,65.49294492764416,alluvial,grapes
24.169145310615114,62.77621453340536,46.46084401238031,clay,lentil
25.242712746842297,62.52489645526066,127.44171066006226,alluvial,coffee
24.9833654277231,62.21647700663497,52.638777785092635,red,mothbeans
29.965111700164712,92.32638765637962,20.582378308202752,alluvial,muskmelon
25.07632419823015,92.20129244197527,158.19368843417584,sandy,coconut
24.574206449812102,57.06543053058506,40.88692561419883,sandy,mothbeans
21.204870533080616,74.7303049758596,90.28874096784436,alluvial,maize
34.466092482855316,46.33695654399436,103.70788979335597,red,mango
22.74186356966766,66.55533768905681,41.9161219682085,clay,lentil
32.42891755889554,45.79715073187285,98.66228571446094,black,mango
24.67135109481289,94.70198516972772,94.73994033804136,alluvial,papaya
27.361022644994474,50.95166385092225,147.7649869494775,alluvial,coffee
23.36386361890098,93.3756494292221,108.34896567792924,red,orange
32.13768542650885,54.09595391110945,85.12367645281793,black,mango
27.107931015500284,61.834926216301376,67.03660816571369,alluvial,blackgram
18.874877895348547,91.60356082492147,119.27832024146377,red,orange
24.63115111589174,21.297177215370102,146.9239945037898,alluvial,kidneybeans
31.793618289720612,62.7114131942778,113.48625029417391,sandy,pigeonpeas
26.838170334687874,63.54314279047313,60.08576910253113,red,mothbeans
29.570850389608164,93.42104537594243,28.824411913475817,alluvial,muskmelon
24.8793817399347,76.61585982855311,187.74701000791646,alluvial,jute
18.617055552944862,86.25955196379358,114.68727332650923,red,pomegranate
22.911113366471206,80.83858267308015,74.85853357337886,black,cotton
21.889400812847075,85.61446290130787,112.20585015583342,alluvial,pomegranate
19.884143910030392,62.40944205582764,84.22614925955106,alluvial,maize
34.21307512212975,64.66552643421679,68.89260270762165,alluvial,blackgram
25.30863259371049,79.25002414123198,71.01786719162037,clay,cotton
25.126092518132268,84.30807672344761,69.83001248743551,black,cotton
26.324038792901224,55.723617415958145,131.9079291676641,red,coffee
24.837865955967892,87.75865065202787,46.77465911548863,alluvial,watermelon
18.985464988804946,17.581057093501336,75.02731672450882,alluvial,chickpea
22.319533646623892,90.80356674595492,119.56530927058948,red,orange
23.933664970486856,56.91899035726406,144.5773366231934,alluvial,coffee
20.760925756282468,82.50701339416932,66.4609656554132,sandy,grapes
26.908208556203622,83.86122384648328,195.8972545227338,clay,rice
27.858839586335822,91.23731490616574,26.452376445533318,sandy,muskmelon
27.0760906211585,52.191676715531614,59.35009167954626,red,mothbeans
32.37827860808407,50.77543438015749,112.53694015657838,alluvial,pigeonpeas
35.44345449178386,41.201493182019576,184.4175844479033,sandy,pigeonpeas
28.35279050078296,60.536132302009676,74.63014700218606,alluvial,blackgram
15.110312644286472,20.496923989078567,103.32097364717913,alluvial,kidneybeans
25.091916688566357,58.81710225405032,168.91066273309113,red,coffee
30.37180411275181,54.837142699137246,128.76124412706199,sandy,pigeonpeas
26.88651074071959,69.14214192000102,174.227618686969,alluvial,coffee
17.569982171606053,16.993328920708137,83.54467202954358,alluvial,chickpea
33.26121501362577,94.18463916422311,119.9096722146644,red,orange
19.694682520477794,65.13789675155529,38.705407107666474,alluvial,lentil
25.680787944297094,75.49158523621428,82.93998339740864,clay,cotton
19.016260102503683,64.20023808795968,44.64264197839684,clay,lentil
27.944378560687717,68.98138787290843,121.65333086203945,red,coffee
26.352796282439957,77.48791788739177,118.26174658465786,clay,banana
18.66461534871398,20.37703614965553,122.5920486020876,red,kidneybeans
21.386263312104166,94.73811829260333,111.87927165056571,red,apple
20.32112544340446,58.41775174780132,93.43216099622154,black,maize
26.27543611210699,91.27033575973232,135.85366000800502,alluvial,coconut
26.812509922657565,83.23997651879978,96.12262983467281,alluvial,banana
25.978563200498247,83.2025331894489,109.46241341685055,alluvial,banana
19.889150337860272,72.96108578881427,70.25698202410035,alluvial,maize
23.701957194957654,91.8337603821297,89.78478214657738,alluvial,papaya
31.004084522729446,92.05926141572249,192.79165764833826,alluvial,papaya
18.980586108055896,16.88351946395989,82.77223353978553,sandy,chickpea
27.20985000309354,92.0673288335508,83.30257033937356,black,papaya
29.262194428209366,95.48400936741912,149.731397057606,alluvial,coconut
29.598286900835074,89.46733728923395,38.541739305690186,sandy,mungbean
26.949751999002892,67.12327613775463,71.24966697678106,black,blackgram
24.900974989875888,67.42543701900235,171.3675654989849,red,coffee
29.800365315749556,91.72298297863486,21.609844316873748,sandy,muskmelon
20.374943959268855,91.63471050127347,112.13378646395772,alluvial,orange
34.44274894230496,83.43329175551543,73.44864085410508,sandy,grapes
29.91095729383165,67.41688503086742,61.58089827161708,alluvial,blackgram
23.40796873245666,91.23482706233531,122.49031223430788,alluvial,apple
20.57926662424211,17.285554256922417,89.51893309887481,alluvial,chickpea
20.269774246953762,16.050904110187254,72.78270300293877,sandy,chickpea
18.510338312935446,90.48872801542599,105.69968618448092,alluvial,pomegranate
25.256413194186088,81.2137192454862,59.718683372498354,sandy,watermelon
18.885581012703458,20.692161735735183,81.37897177868948,alluvial,kidneybeans
19.759411151173847,92.07887400494826,109.38354992185543,alluvial,orange
22.07195564519424,57.817140407596,68.81934932531117,alluvial,maize
24.32684866560172,63.75925680237418,182.35881687683738,alluvial,coffee
33.44261538448419,94.56127280550578,118.92151236137663,red,orange
25.341972241238658,63.361121506194344,40.10672747526488,alluvial,lentil
26.45503282024906,91.16790217111179,95.32942359570814,black,papaya
27.030140943164493,90.97420245827682,24.91330431912131,alluvial,muskmelon
27.09461902087488,52.61889894377484,102.86608987576246,black,mango
29.59498492862333,91.60309953275113,21.78331512428216,alluvial,muskmelon
20.13504112562395,57.03564945240807,67.6429569592166,alluvial,maize
25.201626198604753,90.94768471034594,130.678817402359,sandy,coconut
25.847117469124665,81.60390032485869,194.92148083198833,clay,rice
19.886889559462553,82.3853859899871,67.74212889124146,sandy,grapes
26.868028297670296,96.81460612517171,136.35357224239186,sandy,coconut
27.605728425439025,92.14443715675105,176.97544124819174,black,papaya
26.439397516674223,91.20270963128607,200.35283401815303,sandy,coconut
16.131982624359182,92.24203920507966,106.4107233361299,alluvial,orange
29.286154686848956,82.64650950384873,94.40085342045545,alluvial,banana
29.361675388403718,49.21712617525917,85.79845065127502,red,mango
37.82722040739865,92.45227204259892,94.11608611972773,alluvial,papaya
23.433313698915953,90.98621333083508,105.33843694709878,red,apple
27.645994215940355,93.38536856329225,202.17045793758808,black,papaya
29.724923927779216,91.41611350617899,194.28333908157379,alluvial,coconut
29.285860105347243,80.3011148666067,66.12397027176013,sandy,grapes
27.95051232365543,49.69122013639118,58.472034543687045,sandy,mothbeans
29.233351441531976,60.6765230247779,69.10270433310208,alluvial,blackgram
29.057138306474044,94.2949027356111,20.887732669562325,sandy,muskmelon
24.822254556518757,82.34325065650526,40.39302965493695,sandy,watermelon
17.043983314633923,14.821313780412844,92.00055925544315,sandy,chickpea
24.88538740393487,87.32219206312222,44.66037928793669,sandy,watermelon
28.54635027393028,82.52007472247531,69.17382941800473,sandy,grapes
24.310950686365516,83.17546825433821,183.62432078176357,alluvial,rice
33.294790993934626,40.79282880512857,180.75543511980683,sandy,pigeonpeas
25.01945215057636,83.0006708290544,43.02528568925352,sandy,watermelon
30.1931756069075,48.99983018293568,86.14783687376547,black,mango
24.424162474954755,82.38997680211551,45.62569127106068,sandy,watermelon
24.778109996287828,65.82008148130815,158.36809790064038,red,coffee
25.486705791140025,87.23330303993963,42.721124688632855,sandy,watermelon
26.128717558666473,65.09203399356896,53.58289434423375,alluvial,lentil
24.596322408075537,78.50236614327076,96.68394020687177,black,cotton
32.98368432877572,50.690762257664375,138.42188977510398,alluvial,pigeonpeas
19.50370936258185,22.536979973371476,91.28143718150838,alluvial,kidneybeans
34.082284887003226,66.06972256931137,68.95732958985452,alluvial,blackgram
23.358465155880396,56.34152954776855,97.49802351995889,alluvial,maize
27.661596841274353,45.22206810012909,46.591822688915784,sandy,mothbeans
26.028420137926947,31.680987006856213,171.38945328436233,sandy,pigeonpeas
26.244325886239793,83.15569312998632,243.58490428333187,clay,rice
23.278677632507012,61.479230350032594,188.3574462362742,red,coffee
36.60457781077275,93.56035996123966,77.47464156065871,alluvial,papaya
24.166515316101265,87.24557909158818,46.23024598027972,sandy,watermelon
24.477690320807213,89.49281171755983,46.10199373639053,alluvial,watermelon
20.119381580604575,14.641883832961751,87.83083707506084,alluvial,chickpea
25.338023747361916,82.24029188772921,117.86423882063656,alluvial,banana
16.419475864428918,81.39220782190928,73.95555740873885,alluvial,grapes
26.86972420333611,60.11093019198762,42.54419425865488,red,mothbeans
19.825902905947604,14.189516868953852,93.0863673873107,sandy,chickpea
28.725332737595508,60.54970942179169,65.5436129914016,black,blackgram
21.681827417936304,93.97935293443737,112.14886630454349,alluvial,pomegranate
27.01208924288234,92.20377471720658,162.798929750834,black,papaya
24.411976368376948,87.09296127140769,40.42299646698832,sandy,watermelon
29.72601510505118,91.75487811963046,108.093074832971,red,orange
27.961702758049498,90.67489243035821,22.961767655589984,sandy,muskmelon
23.564292943772664,62.378272791395446,83.1267358066574,black,maize
18.6206046891629,89.0202721688824,110.93408800157735,red,pomegranate
26.05311788503171,67.24887038741382,53.935124893844815,alluvial,lentil
27.59697641687831,84.1833386410228,54.022555160719634,sandy,mungbean
22.945450293754057,66.28780122823319,163.78055430964173,alluvial,pigeonpeas
26.5629901245415,79.10682633010283,96.29070832290603,alluvial,banana
34.5518972891965,50.50660459236564,88.06289000167912,black,mango
18.675082099568293,16.298831169496985,80.56753115848512,sandy,chickpea
18.850491826957267,19.209635032450283,86.81507209298924,sandy,chickpea
28.651514805398218,94.01566544468123,49.270568038365646,alluvial,papaya
28.98304276274196,80.78455816317124,49.06792701849276,alluvial,mungbean
31.18886089668679,50.50619012580212,123.58417443664044,alluvial,pigeonpeas
25.131703574821344,89.16756003118746,56.016361997195006,alluvial,watermelon
18.9042016087964,17.98202699217589,93.10489217974273,sandy,chickpea
32.61154780122604,46.312879720048244,91.19383422210379,alluvial,mango
29.806569068276573,94.56103785624592,22.093483993840987,sandy,muskmelon
19.884383892157103,46.059772634451534,178.00780655690755,sandy,pigeonpeas
33.92771960571378,54.75410367684745,96.4712656005342,red,mango
21.111263941535274,58.631954336028514,105.42252806668142,alluvial,maize
19.956229365778633,62.104315497837575,35.47415507289037,clay,lentil
27.38376937754164,92.7067460596529,132.91706685740743,alluvial,coconut
24.239061256571613,80.43768923854957,183.18522394631282,clay,jute
24.780918622990942,79.17999216920352,82.62229932905548,clay,cotton
29.63911830414229,65.14134422943388,37.86002245331453,alluvial,lentil
23.250526152895084,63.0170283352728,83.10029018220663,alluvial,maize
36.84788818384824,93.12350334703304,99.33358136911315,black,papaya
28.015407266592874,92.50152578177257,117.88199072212319,alluvial,orange
20.03305278371609,14.147521498752809,65.66370654586991,alluvial,chickpea
34.7207200516574,48.049031243850635,88.853527929734,alluvial,mango
24.308884732645815,74.84391784026285,158.4528874566853,alluvial,jute
12.368472869483604,94.87935431391769,105.72518070766367,alluvial,orange
28.343020276231254,81.34274850902275,58.99041890536249,sandy,mungbean
22.41015111713894,91.10107922036235,107.32266512966221,alluvial,pomegranate
26.990274203394687,95.13633383928651,210.304552467588,sandy,coconut
28.751318341542333,89.52221785697594,37.0181351569654,sandy,mungbean
19.912755024814413,16.97294789723719,85.65207189283208,sandy,chickpea
25.09737490102078,58.033497594655024,75.5861033897774,alluvial,maize
20.913113127638194,63.50872877232834,85.38051893422275,black,maize
21.601587158441358,80.38489954914397,203.18011623310144,clay,rice
26.96653584952959,65.89940868616542,64.29779323390684,black,blackgram
26.372678078696477,92.2136796385323,118.9783243637743,alluvial,orange
25.75878611361439,89.65609831380884,46.83140774063136,alluvial,watermelon
21.94780746715691,93.64620124548784,121.86867683722437,alluvial,apple
33.762809857781725,54.413343927869015,98.53234467105013,alluvial,mango
24.105616314445076,55.48523700317799,161.5470186521388,alluvial,coffee
32.56730167068568,63.53835044360908,70.61095500049392,black,blackgram
18.601364074715192,18.52585648058303,144.32620407279563,red,kidneybeans
26.886815883983253,79.1351653028996,91.19434318337261,clay,banana
20.298723863700598,16.08685524741316,85.3404845767719,alluvial,chickpea
24.805052710980284,89.20040052545903,53.005101421873235,sandy,watermelon
25.808472766369935,84.65832319718332,96.17383130968265,alluvial,banana
26.933535994004714,82.06308838455713,209.76144686342266,alluvial,rice
18.09686080939468,19.90386588775897,77.28002018945129,sandy,chickpea
25.70307434379585,81.5661281489265,59.495201626723905,alluvial,watermelon
28.404674626434314,93.4675491852316,48.33935359017192,alluvial,papaya
24.3404866437085,79.42914098041963,61.3670235616435,clay,cotton
25.27364729681259,81.88129792765457,186.6800573358935,alluvial,rice
14.179962323880604,82.01653136767375,68.2280979344785,sandy,grapes
23.84070869838155,91.20356292831754,105.99872259309078,red,apple
25.14554501947422,82.38337210627996,55.879101694311814,sandy,watermelon
22.62908066847961,80.46990969920435,226.26241127969394,alluvial,rice
13.024016555962309,90.393488375977,110.54621791284787,alluvial,orange
32.30972673622667,92.92931525263961,244.97644981922895,alluvial,papaya
29.3476432136588,45.090870349512166,97.96595054597603,black,mango
24.0613122611938,45.476720227546444,31.65246131253695,sandy,mothbeans
26.014745526659055,66.87184907108097,93.95511595722448,red,maize
22.621780831931538,84.75357153204958,238.5595153449124,alluvial,rice
21.473274259433854,64.20913091236389,47.387799387330034,clay,lentil
26.2428826917807,70.89502867852477,164.82203623896987,alluvial,jute
23.402121434767345,79.9243895897985,184.49821785631812,alluvial,jute
27.91861289029757,67.20882630363029,37.08909036200303,alluvial,lentil
23.399727508217637,86.10035386469255,168.49443128240625,clay,jute
23.32147892170436,62.980054077402606,62.73808194110157,red,maize
14.264454153470924,80.22800955020773,70.87798449371685,sandy,grapes
28.025508111185754,93.95744829847354,159.86721573875496,sandy,coconut
27.117194024498964,95.14927508860671,147.06774353022337,alluvial,coconut
26.449480016566802,67.67995553742374,132.59383575501016,red,coffee
23.468035140471784,85.20934117826734,104.73659726874244,red,pomegranate
43.57442103025106,91.34138010226778,48.605426672476995,black,papaya
16.676192162883176,18.220028561601257,126.27618135590765,red,kidneybeans
28.64837198862836,34.43957876853924,139.1761098187068,alluvial,pigeonpeas
21.456684641750602,93.33354427698228,107.10720722738648,red,apple
27.378412974048455,92.64766807511229,22.688615449790067,sandy,muskmelon
25.70126821295657,71.60439729133984,79.85917648092274,alluvial,maize
25.587379494382464,97.85666601944456,197.3516786817259,sandy,coconut
27.689434880474415,60.84717900984643,180.3139939606463,red,coffee
28.999389142580508,87.87387026752333,46.90429015362372,alluvial,mungbean
22.862559050903396,75.83804159095061,79.31577746394395,black,cotton
24.700013736946357,89.28372551980792,41.312521763556354,alluvial,watermelon
24.533971415550507,50.72074754998375,194.28622559845743,alluvial,coffee
23.93561861675355,91.28010586530756,113.01655900978656,red,orange
21.64281168530146,88.88726347876546,103.6044868517555,alluvial,pomegranate
26.580506557734854,75.55740853587442,108.29438284644351,alluvial,banana
23.725230321805707,93.90645323702846,100.48503114045539,alluvial,apple
24.09296261387876,94.42122586964477,221.1617842186024,black,papaya
28.505097498019275,93.62734084225082,21.132312232591254,sandy,muskmelon
21.706697803783502,94.6625197654869,121.48757439062246,red,apple
28.686218383207713,89.47090667108519,47.91021006917668,alluvial,mungbean
23.645281017355224,86.2434584143087,113.12700427931728,alluvial,pomegranate
23.614102438108368,81.61478236470623,243.61489558149628,clay,rice
28.336624916225674,82.09185465407928,37.19949668783229,sandy,mungbean
27.222224721631342,94.96416065840988,24.078942367801904,alluvial,muskmelon
23.628305727897914,52.767571250838365,178.5937529174392,alluvial,coffee
16.3156768512726,22.29494978809253,141.8129268599077,alluvial,kidneybeans
25.665528088349596,84.0505669733959,249.3657854864083,alluvial,rice
23.515274858118225,94.2480008749123,109.60269879276746,red,orange
25.486834468956104,82.06371996809996,100.36738757612439,clay,banana
28.041865422917095,91.32614261251338,26.860911539434866,sandy,muskmelon
31.21701295132021,46.479583341094056,104.6930895518168,red,mango
29.93102086331683,81.01893100872937,36.199678613452605,alluvial,mungbean
22.160532768337852,92.00611496394451,111.30208165989396,red,pomegranate
26.952424174087334,43.02562501212983,48.852650558436395,red,mothbeans
16.743179937709257,82.87755262229928,65.28121506277924,sandy,grapes
37.403401776815755,94.16635641017923,92.49138606029408,black,papaya
31.21674478343933,30.128730544171148,158.15482712058247,alluvial,pigeonpeas
22.78902136738784,57.14344022679552,82.37061834117273,red,maize
34.68065812050759,60.53251782331378,69.72477011178144,black,blackgram
17.087679756773486,94.74212577770746,116.84928213671151,red,orange
21.77670284756121,82.38417438191058,66.07450552628909,sandy,grapes
19.36092266747635,16.165843381640162,67.74746219979903,alluvial,chickpea
25.555969943141875,82.2047048099937,43.2913211685867,sandy,watermelon
24.47619760278217,55.09488632373469,60.89654610716731,red,mothbeans
21.60419730838166,94.79512087986483,115.33504616305427,alluvial,apple
25.4259297635278,84.69749470782095,251.5861880342119,alluvial,rice
24.759284285315047,79.81837253576258,64.97381269769643,black,cotton
22.692597182367997,66.25018322084146,117.45008198344567,sandy,pigeonpeas
30.301184885816415,45.99494668872965,100.33191889424103,alluvial,mango
25.99271429434101,94.9482845662142,204.23102455337244,alluvial,coconut
28.258398974392136,97.12601407298393,198.80305189519814,alluvial,coconut
27.942916675579575,50.10724368137173,53.89219552854422,sandy,mothbeans
26.916749825580318,45.447313856374755,74.46161847700164,sandy,mothbeans
